Destination,Category,Year,Cognitive Theme,Positive Sentiment,Negative Sentiment,Positive Count,Negative Count,Total Count,Non-Emotional Count
Luang Prabang,Ancient towns,2018,Services,1.013124847515917,0.23765819254101478,142.0,36.0,178.0,24
Luang Prabang,Ancient towns,2019,Atmospheres,1.0020176680581219,0.2659972414903014,159.0,41.0,200.0,42
Luang Prabang,Ancient towns,2019,Attractions,0.954796392899147,0.25346180490834563,152.0,39.0,191.0,9
Luang Prabang,Ancient towns,2019,Foods,0.9022469882334903,0.2395119543931235,143.0,36.0,179.0,5
Luang Prabang,Ancient towns,2019,Scenery,0.9645983645364118,0.25606385225720274,153.0,39.0,192.0,16
Luang Prabang,Ancient towns,2019,Services,1.095203931391395,0.29073461866597183,174.0,44.0,218.0,30
Luang Prabang,Ancient towns,2020,Atmospheres,1.0788383918462547,0.3341496678615627,200.0,51.0,251.0,53
Luang Prabang,Ancient towns,2020,Attractions,0.9505003751699778,0.2943994087212659,176.0,45.0,221.0,10
Luang Prabang,Ancient towns,2020,Foods,0.9041075725336861,0.2800301206895761,168.0,43.0,211.0,6
Luang Prabang,Ancient towns,2020,Scenery,0.9394558003753657,0.29097856179258363,174.0,44.0,218.0,18
Luang Prabang,Ancient towns,2020,Services,1.144025542997555,0.35434014779875855,212.0,54.0,266.0,36
Machu Picchu,Ancient towns,2010,Atmospheres,0.792,0.11800000000000002,96.0,26.0,122.0,12
Machu Picchu,Ancient towns,2010,Attractions,0.8316000000000001,0.12390000000000002,101.0,28.0,129.0,24
Machu Picchu,Ancient towns,2010,Foods,0.792,0.11800000000000002,96.0,26.0,122.0,7
Machu Picchu,Ancient towns,2010,Scenery,0.792,0.11800000000000002,96.0,26.0,122.0,12
Machu Picchu,Ancient towns,2010,Services,0.9107999999999999,0.13570000000000002,110.0,30.0,140.0,14
Machu Picchu,Ancient towns,2011,Atmospheres,0.940000549761293,0.14005058695938458,114.0,31.0,145.0,14
Machu Picchu,Ancient towns,2011,Attractions,0.9142261150004044,0.13621045652783806,111.0,30.0,141.0,26
Machu Picchu,Ancient towns,2011,Foods,0.914379447217734,0.1362333014794099,111.0,30.0,141.0,8
Machu Picchu,Ancient towns,2011,Scenery,0.8997301751231761,0.13405070790976617,109.0,30.0,139.0,14
Machu Picchu,Ancient towns,2011,Services,0.9805689557427157,0.146094869668738,119.0,33.0,152.0,15
Machu Picchu,Ancient towns,2012,Atmospheres,1.0576263860876924,0.15757564843225724,128.0,35.0,163.0,16
Machu Picchu,Ancient towns,2012,Attractions,0.9848131588908439,0.1467272130670702,119.0,33.0,152.0,28
Machu Picchu,Ancient towns,2012,Foods,1.0253686648803044,0.15276957380792416,124.0,34.0,158.0,9
Machu Picchu,Ancient towns,2012,Scenery,1.0000608062994025,0.14899895851430495,121.0,33.0,154.0,15
Machu Picchu,Ancient towns,2012,Services,0.9971905191027697,0.1485713147148066,121.0,33.0,154.0,15
Machu Picchu,Ancient towns,2013,Atmospheres,1.103585123997865,0.16452690104387324,134.0,37.0,171.0,17
Machu Picchu,Ancient towns,2013,Attractions,1.0310804984135333,0.15371762036462455,125.0,34.0,159.0,30
Machu Picchu,Ancient towns,2013,Foods,1.0997494986604055,0.16395507061900175,133.0,37.0,170.0,10
Machu Picchu,Ancient towns,2013,Scenery,1.074563126877378,0.16020018519340917,130.0,36.0,166.0,17
Machu Picchu,Ancient towns,2013,Services,0.9659196857960369,0.14400318480697566,117.0,32.0,149.0,15
Machu Picchu,Ancient towns,2014,Atmospheres,1.0401985780187086,0.16014350709137903,130.0,36.0,166.0,16
Machu Picchu,Ancient towns,2014,Attractions,1.0181178877238337,0.1567440800420217,128.0,35.0,163.0,30
Machu Picchu,Ancient towns,2014,Foods,1.0909297426825681,0.16795381062359035,137.0,38.0,175.0,10
Machu Picchu,Ancient towns,2014,Scenery,1.0799658882433203,0.16626587320640523,135.0,37.0,172.0,17
Machu Picchu,Ancient towns,2014,Services,0.8893909426688131,0.13692595600888205,111.0,31.0,142.0,14
Machu Picchu,Ancient towns,2015,Atmospheres,0.9579060126772456,0.1498362965305226,122.0,34.0,156.0,15
Machu Picchu,Ancient towns,2015,Attractions,1.0035368600833852,0.1569739040748956,128.0,35.0,163.0,30
Machu Picchu,Ancient towns,2015,Foods,1.0598472144103956,0.16578200720507563,135.0,37.0,172.0,10
Machu Picchu,Ancient towns,2015,Scenery,1.0727437941460545,0.16779929879728614,137.0,38.0,175.0,18
Machu Picchu,Ancient towns,2015,Services,0.8515011255099332,0.1331923732072538,108.0,30.0,138.0,14
Machu Picchu,Ancient towns,2016,Atmospheres,0.8954109073103694,0.1420612671107456,116.0,32.0,148.0,14
Machu Picchu,Ancient towns,2016,Attractions,0.9886398952653457,0.15685249653648412,128.0,35.0,163.0,30
Machu Picchu,Ancient towns,2016,Foods,1.0141120008059867,0.1608937691628715,131.0,36.0,167.0,9
Machu Picchu,Ancient towns,2016,Scenery,1.054037054444092,0.16722807184221977,136.0,37.0,173.0,17
Machu Picchu,Ancient towns,2016,Services,0.865486237549878,0.13731357365588745,112.0,31.0,143.0,14
Machu Picchu,Ancient towns,2017,Atmospheres,0.88210568648508,0.1441228525964184,117.0,32.0,149.0,14
Machu Picchu,Ancient towns,2017,Attractions,0.9747576947700072,0.15926080254663286,130.0,36.0,166.0,31
Machu Picchu,Ancient towns,2017,Foods,0.964921677231038,0.1576537446536571,128.0,35.0,163.0,9
Machu Picchu,Ancient towns,2017,Scenery,1.0267990520124723,0.16776358058523722,137.0,38.0,175.0,18
Machu Picchu,Ancient towns,2017,Services,0.9264608767988951,0.1513698261205962,123.0,34.0,157.0,16
Machu Picchu,Ancient towns,2018,Atmospheres,0.9242480034553214,0.15976556275102577,130.0,36.0,166.0,16
Machu Picchu,Ancient towns,2018,Attractions,0.9631303142229377,0.16648676121466818,136.0,37.0,173.0,32
Machu Picchu,Ancient towns,2018,Foods,0.9243197504692071,0.1597779649439505,130.0,36.0,166.0,9
Machu Picchu,Ancient towns,2018,Scenery,0.9953300685257936,0.17205281258552108,140.0,39.0,179.0,18
Machu Picchu,Ancient towns,2018,Services,1.013124847515917,0.17512881909974518,143.0,39.0,182.0,18
Machu Picchu,Ancient towns,2019,Atmospheres,1.0020176680581219,0.18826776071537835,153.0,42.0,195.0,19
Machu Picchu,Ancient towns,2019,Attractions,0.954796392899147,0.17939541842471404,146.0,40.0,186.0,35
Machu Picchu,Ancient towns,2019,Foods,0.9022469882334903,0.16952198100069887,138.0,38.0,176.0,10
Machu Picchu,Ancient towns,2019,Scenery,0.9645983645364118,0.1812370977778534,148.0,41.0,189.0,19
Machu Picchu,Ancient towns,2019,Services,1.095203931391395,0.205776403213857,168.0,46.0,214.0,21
Machu Picchu,Ancient towns,2020,Atmospheres,1.0788383918462547,0.22369828130370067,182.0,50.0,232.0,23
Machu Picchu,Ancient towns,2020,Attractions,0.9505003751699778,0.19708725784236641,161.0,44.0,205.0,38
Machu Picchu,Ancient towns,2020,Foods,0.9041075725336861,0.1874676611603833,153.0,42.0,195.0,11
Machu Picchu,Ancient towns,2020,Scenery,0.9394558003753657,0.19479715358026578,159.0,44.0,203.0,20
Machu Picchu,Ancient towns,2020,Services,1.144025542997555,0.23721490602325232,193.0,53.0,246.0,25
Petra,Ancient towns,2010,Atmospheres,0.778,0.238,148.0,32.0,180.0,8
Petra,Ancient towns,2010,Attractions,0.8169000000000001,0.2499,156.0,33.0,189.0,20
Petra,Ancient towns,2010,Foods,0.778,0.238,148.0,32.0,180.0,19
Petra,Ancient towns,2010,Scenery,0.778,0.238,148.0,32.0,180.0,14
Petra,Ancient towns,2010,Services,0.8946999999999999,0.27369999999999994,170.0,36.0,206.0,12
Petra,Ancient towns,2011,Atmospheres,0.9433500992228062,0.28858267816841626,180.0,38.0,218.0,10
Petra,Ancient towns,2011,Attractions,0.9174838211708727,0.2806698578903184,175.0,37.0,212.0,22
Petra,Ancient towns,2011,Foods,0.9176376997643146,0.28071693129036873,175.0,37.0,212.0,22
Petra,Ancient towns,2011,Scenery,0.9029362272093758,0.2762195656501689,172.0,37.0,209.0,16
Petra,Ancient towns,2011,Services,0.9840630645690549,0.3010372871046723,187.0,40.0,227.0,13
Petra,Ancient towns,2012,Atmospheres,1.0696101848141493,0.32720722877348013,204.0,43.0,247.0,11
Petra,Ancient towns,2012,Attractions,0.9959719223583201,0.304680356711157,190.0,40.0,230.0,24
Petra,Ancient towns,2012,Foods,1.036986956426335,0.3172273722743801,198.0,42.0,240.0,25
Petra,Ancient towns,2012,Scenery,1.0113923384685675,0.309397656241027,193.0,41.0,234.0,18
Petra,Ancient towns,2012,Services,1.0084895284978208,0.3085096501060171,192.0,41.0,233.0,13
Petra,Ancient towns,2013,Atmospheres,1.103585123997865,0.3382160481188816,211.0,45.0,256.0,12
Petra,Ancient towns,2013,Attractions,1.0310804984135333,0.3159955348098247,197.0,42.0,239.0,25
Petra,Ancient towns,2013,Foods,1.0997494986604055,0.3370405429263137,210.0,45.0,255.0,27
Petra,Ancient towns,2013,Scenery,1.074563126877378,0.32932166837312166,205.0,44.0,249.0,19
Petra,Ancient towns,2013,Services,0.9659196857960369,0.2960256819579959,184.0,39.0,223.0,13
Petra,Ancient towns,2014,Atmospheres,1.0401985780187086,0.32015860615234226,199.0,43.0,242.0,11
Petra,Ancient towns,2014,Attractions,1.0181178877238337,0.31336247781966003,195.0,42.0,237.0,25
Petra,Ancient towns,2014,Foods,1.0909297426825681,0.33577295067317675,209.0,45.0,254.0,27
Petra,Ancient towns,2014,Scenery,1.0799658882433203,0.3323984292793745,207.0,44.0,251.0,19
Petra,Ancient towns,2014,Services,0.8893909426688131,0.27374212053983754,170.0,36.0,206.0,12
Petra,Ancient towns,2015,Atmospheres,0.9393601918506299,0.2873621152447942,179.0,38.0,217.0,10
Petra,Ancient towns,2015,Attractions,0.9841075898275341,0.3010509079420991,187.0,40.0,227.0,24
Petra,Ancient towns,2015,Foods,1.0393277309935338,0.3179434446998214,198.0,42.0,240.0,25
Petra,Ancient towns,2015,Scenery,1.051974622707729,0.32181228818051344,200.0,43.0,243.0,19
Petra,Ancient towns,2015,Services,0.8350153877670075,0.25544172530661663,159.0,34.0,193.0,11
Petra,Ancient towns,2016,Atmospheres,0.8510702802876584,0.26035311916254844,162.0,35.0,197.0,9
Petra,Ancient towns,2016,Attractions,0.9396825813686344,0.28746073825929946,179.0,38.0,217.0,22
Petra,Ancient towns,2016,Foods,0.9638933116880898,0.2948671056320892,184.0,39.0,223.0,23
Petra,Ancient towns,2016,Scenery,1.0018412820700322,0.3064758677797785,191.0,41.0,232.0,18
Petra,Ancient towns,2016,Services,0.8226274761262955,0.25165210709262,157.0,33.0,190.0,11
Petra,Ancient towns,2017,Atmospheres,0.834398263729161,0.25525293928989756,159.0,34.0,193.0,9
Petra,Ancient towns,2017,Attractions,0.9220393208365179,0.28206344262093985,176.0,37.0,213.0,22
Petra,Ancient towns,2017,Foods,0.9127352702196032,0.27921721633967295,174.0,37.0,211.0,22
Petra,Ancient towns,2017,Scenery,0.9712660958029622,0.297122533163374,185.0,39.0,224.0,17
Petra,Ancient towns,2017,Services,0.8763545670976348,0.2680879009887366,167.0,36.0,203.0,11
Petra,Ancient towns,2018,Atmospheres,0.9156873659731086,0.28012029961645224,174.0,37.0,211.0,10
Petra,Ancient towns,2018,Attractions,0.9542095381570245,0.29190471732824147,182.0,39.0,221.0,23
Petra,Ancient towns,2018,Foods,0.9157584484465527,0.28014204464046216,174.0,37.0,211.0,22
Petra,Ancient towns,2018,Scenery,0.9861110495396117,0.30166379150440564,188.0,40.0,228.0,18
Petra,Ancient towns,2018,Services,1.0037410084257792,0.3070570180017165,191.0,41.0,232.0,13
Petra,Ancient towns,2019,Atmospheres,1.0020176680581219,0.3347600139621702,209.0,45.0,254.0,12
Petra,Ancient towns,2019,Attractions,0.954796392899147,0.3189840498894359,199.0,42.0,241.0,25
Petra,Ancient towns,2019,Foods,0.9022469882334903,0.3014280326650384,188.0,40.0,228.0,24
Petra,Ancient towns,2019,Scenery,0.9645983645364118,0.32225875079217214,201.0,43.0,244.0,19
Petra,Ancient towns,2019,Services,1.095203931391395,0.365892234290165,228.0,49.0,277.0,16
Petra,Ancient towns,2020,Atmospheres,1.0788383918462547,0.40793658971829927,254.0,54.0,308.0,14
Petra,Ancient towns,2020,Attractions,0.9505003751699778,0.3594086792825798,224.0,48.0,272.0,28
Petra,Ancient towns,2020,Foods,0.9041075725336861,0.3418663654031716,213.0,45.0,258.0,27
Petra,Ancient towns,2020,Scenery,0.9394558003753657,0.35523244101496276,221.0,47.0,268.0,21
Petra,Ancient towns,2020,Services,1.144025542997555,0.4325855309638963,270.0,58.0,328.0,19
Pompeii,Ancient towns,2010,Atmospheres,0.756,0.294,144.0,30.0,174.0,6
Pompeii,Ancient towns,2010,Attractions,0.7938000000000001,0.3087,151.0,31.0,182.0,15
Pompeii,Ancient towns,2010,Foods,0.756,0.294,144.0,30.0,174.0,11
Pompeii,Ancient towns,2010,Scenery,0.756,0.294,144.0,30.0,174.0,16
Pompeii,Ancient towns,2010,Services,0.8694,0.33809999999999996,165.0,34.0,199.0,8
Pompeii,Ancient towns,2011,Atmospheres,0.9264485134199931,0.3602855329966639,176.0,37.0,213.0,7
Pompeii,Ancient towns,2011,Attractions,0.9010456700125827,0.35040664944933764,171.0,35.0,206.0,17
Pompeii,Ancient towns,2011,Foods,0.9011967916314376,0.3504654189677812,171.0,36.0,207.0,13
Pompeii,Ancient towns,2011,Scenery,0.886758718847188,0.3448506128850175,168.0,35.0,203.0,19
Pompeii,Ancient towns,2011,Services,0.9664320426028774,0.37583468323445224,184.0,38.0,222.0,9
Pompeii,Ancient towns,2012,Atmospheres,1.0507902596195302,0.40864065651870624,200.0,41.0,241.0,8
Pompeii,Ancient towns,2012,Attractions,0.9784476716164655,0.3805074278508477,186.0,39.0,225.0,19
Pompeii,Ancient towns,2012,Foods,1.018741041021995,0.3961770715085536,194.0,40.0,234.0,14
Pompeii,Ancient towns,2012,Scenery,0.9935967635734979,0.3863987413896936,189.0,39.0,228.0,21
Pompeii,Ancient towns,2012,Services,0.990745028907829,0.38528973346415574,188.0,39.0,227.0,9
Pompeii,Ancient towns,2013,Atmospheres,1.073362414959348,0.41741871692863525,204.0,42.0,246.0,8
Pompeii,Ancient towns,2013,Attractions,1.002843396244239,0.3899946540949817,191.0,40.0,231.0,19
Pompeii,Ancient towns,2013,Foods,1.0696318318030797,0.41596793459008646,203.0,42.0,245.0,15
Pompeii,Ancient towns,2013,Scenery,1.045135212327855,0.4064414714608324,199.0,41.0,240.0,22
Pompeii,Ancient towns,2013,Services,0.9394670733209473,0.3653483062914794,178.0,37.0,215.0,9
Pompeii,Ancient towns,2014,Atmospheres,0.9919579973236655,0.3857614434036477,188.0,39.0,227.0,8
Pompeii,Ancient towns,2014,Attractions,0.9709013281575265,0.37757273872792696,184.0,38.0,222.0,18
Pompeii,Ancient towns,2014,Foods,1.040336437330487,0.4045752811840783,198.0,41.0,239.0,15
Pompeii,Ancient towns,2014,Scenery,1.0298810460981518,0.4005092957048368,196.0,41.0,237.0,22
Pompeii,Ancient towns,2014,Services,0.8481442649229379,0.32983388080336473,161.0,33.0,194.0,8
Pompeii,Ancient towns,2015,Atmospheres,0.8603387268606539,0.334576171556921,163.0,34.0,197.0,7
Pompeii,Ancient towns,2015,Attractions,0.901321855313151,0.35051405484400316,171.0,36.0,207.0,17
Pompeii,Ancient towns,2015,Foods,0.9518967320856343,0.37018206247774665,181.0,38.0,219.0,13
Pompeii,Ancient towns,2015,Scenery,0.9634797338037497,0.37468656314590265,183.0,38.0,221.0,21
Pompeii,Ancient towns,2015,Services,0.7647716838044979,0.29741121036841583,145.0,30.0,175.0,7
Pompeii,Ancient towns,2016,Atmospheres,0.7500003815745602,0.2916668150567734,142.0,29.0,171.0,6
Pompeii,Ancient towns,2016,Attractions,0.8280894197682906,0.3220347743543352,157.0,33.0,190.0,16
Pompeii,Ancient towns,2016,Foods,0.8494249750078097,0.3303319347252593,161.0,33.0,194.0,12
Pompeii,Ancient towns,2016,Scenery,0.8828663874571049,0.34333692845554076,168.0,35.0,203.0,19
Pompeii,Ancient towns,2016,Services,0.7249353376314648,0.2819192979677918,138.0,28.0,166.0,7
Pompeii,Ancient towns,2017,Atmospheres,0.7128290298012345,0.27721128936714673,135.0,28.0,163.0,5
Pompeii,Ancient towns,2017,Attractions,0.7877010572541463,0.306328188932168,150.0,31.0,181.0,15
Pompeii,Ancient towns,2017,Foods,0.7797525778974952,0.30323711362680367,148.0,31.0,179.0,11
Pompeii,Ancient towns,2017,Scenery,0.8297556440922659,0.32268275048032563,158.0,33.0,191.0,18
Pompeii,Ancient towns,2017,Services,0.7486724301584328,0.29115038950605715,142.0,29.0,171.0,7
Pompeii,Ancient towns,2018,Atmospheres,0.7730689543368,0.3006379266865333,147.0,30.0,177.0,6
Pompeii,Ancient towns,2018,Attractions,0.8055912938116427,0.31328550314897213,153.0,32.0,185.0,15
Pompeii,Ancient towns,2018,Foods,0.773128965706902,0.30066126444157293,147.0,30.0,177.0,11
Pompeii,Ancient towns,2018,Scenery,0.832524141159702,0.3237593882287729,158.0,33.0,191.0,18
Pompeii,Ancient towns,2018,Services,0.847408231939579,0.32954764575428064,161.0,33.0,194.0,8
Pompeii,Ancient towns,2019,Atmospheres,0.9306992198355412,0.36193858549159935,177.0,37.0,214.0,7
Pompeii,Ancient towns,2019,Attractions,0.8868389114287356,0.3448817988889527,168.0,35.0,203.0,17
Pompeii,Ancient towns,2019,Foods,0.8380297022858166,0.3259004397778176,159.0,33.0,192.0,12
Pompeii,Ancient towns,2019,Scenery,0.8959432292930423,0.3484223669472942,170.0,35.0,205.0,19
Pompeii,Ancient towns,2019,Services,1.0172529656908846,0.39559837554645516,193.0,40.0,233.0,9
Pompeii,Ancient towns,2020,Atmospheres,1.0788383918462547,0.4476651419006566,219.0,45.0,264.0,9
Pompeii,Ancient towns,2020,Attractions,0.9505003751699778,0.39441114493423984,193.0,40.0,233.0,19
Pompeii,Ancient towns,2020,Foods,0.9041075725336861,0.37516040197559997,183.0,38.0,221.0,14
Pompeii,Ancient towns,2020,Scenery,0.9394558003753657,0.3898281868377995,190.0,40.0,230.0,22
Pompeii,Ancient towns,2020,Services,1.144025542997555,0.4747146198306236,232.0,48.0,280.0,11
Tikal,Ancient towns,2010,Atmospheres,0.8139999999999998,0.252,155.0,28.0,183.0,5
Tikal,Ancient towns,2010,Attractions,0.8546999999999999,0.2646,163.0,29.0,192.0,4
Tikal,Ancient towns,2010,Foods,0.8139999999999998,0.252,155.0,28.0,183.0,18
Tikal,Ancient towns,2010,Scenery,0.8139999999999998,0.252,155.0,28.0,183.0,7
Tikal,Ancient towns,2010,Services,0.9360999999999997,0.2898,178.0,32.0,210.0,7
Tikal,Ancient towns,2011,Atmospheres,0.9519712579548574,0.2947134606936414,181.0,32.0,213.0,6
Tikal,Ancient towns,2011,Attractions,0.9258685912185141,0.2866325368391469,176.0,31.0,207.0,4
Tikal,Ancient towns,2011,Foods,0.926023876089202,0.2866806102880577,176.0,31.0,207.0,21
Tikal,Ancient towns,2011,Scenery,0.9111880486128024,0.28208770055334925,173.0,31.0,204.0,8
Tikal,Ancient towns,2011,Services,0.9930562940063423,0.30743266104373257,189.0,34.0,223.0,8
Tikal,Ancient towns,2012,Atmospheres,1.0525598454255558,0.3258539079204424,200.0,36.0,236.0,7
Tikal,Ancient towns,2012,Attractions,0.9800954287171624,0.303420206433323,187.0,33.0,220.0,5
Tikal,Ancient towns,2012,Foods,1.0204566542661269,0.315915327856344,194.0,35.0,229.0,23
Tikal,Ancient towns,2012,Scenery,0.9952700325381046,0.30811799533120693,190.0,34.0,224.0,9
Tikal,Ancient towns,2012,Services,0.9924134954019707,0.30723366196719487,189.0,34.0,223.0,8
Tikal,Ancient towns,2013,Atmospheres,1.075996617918789,0.33310951807805267,205.0,37.0,242.0,7
Tikal,Ancient towns,2013,Attractions,1.005304534258227,0.31122449954923,191.0,34.0,225.0,5
Tikal,Ancient towns,2013,Foods,1.0722568793150653,0.33195176116387776,204.0,36.0,240.0,24
Tikal,Ancient towns,2013,Scenery,1.0477001412194953,0.3243494294684433,200.0,36.0,236.0,10
Tikal,Ancient towns,2013,Services,0.9417726757068228,0.2915561600468297,179.0,32.0,211.0,8
Tikal,Ancient towns,2014,Atmospheres,1.021638190647306,0.31628111061808495,195.0,35.0,230.0,7
Tikal,Ancient towns,2014,Attractions,0.9999514887446104,0.3095672913558254,190.0,34.0,224.0,5
Tikal,Ancient towns,2014,Foods,1.0714641530854931,0.33170634714686037,204.0,36.0,240.0,24
Tikal,Ancient towns,2014,Scenery,1.0606959280094999,0.32837269515773226,202.0,36.0,238.0,10
Tikal,Ancient towns,2014,Services,0.8735214339332866,0.2704267829867178,166.0,30.0,196.0,7
Tikal,Ancient towns,2015,Atmospheres,0.9299099532638103,0.2878836710349881,177.0,31.0,208.0,6
Tikal,Ancient towns,2015,Attractions,0.9742071793144504,0.3015973085838349,185.0,33.0,218.0,5
Tikal,Ancient towns,2015,Foods,1.0288717896911495,0.31852050491667044,196.0,35.0,231.0,23
Tikal,Ancient towns,2015,Scenery,1.0413914499715262,0.3223963702614554,198.0,35.0,233.0,9
Tikal,Ancient towns,2015,Services,0.826614888462776,0.2559053463054295,157.0,28.0,185.0,7
Tikal,Ancient towns,2016,Atmospheres,0.8571872669571705,0.26537001384914866,163.0,29.0,192.0,6
Tikal,Ancient towns,2016,Attractions,0.946436460521672,0.2929999853212056,180.0,32.0,212.0,4
Tikal,Ancient towns,2016,Foods,0.9708212031619115,0.3005490702663412,185.0,33.0,218.0,22
Tikal,Ancient towns,2016,Scenery,1.0090419209706385,0.3123815283594606,192.0,34.0,226.0,9
Tikal,Ancient towns,2016,Services,0.8285400328469205,0.2565013369501523,158.0,28.0,186.0,7
Tikal,Ancient towns,2017,Atmospheres,0.8474691376964757,0.26236145294780333,161.0,29.0,190.0,6
Tikal,Ancient towns,2017,Attractions,0.9364830946067307,0.2899185993131403,178.0,32.0,210.0,4
Tikal,Ancient towns,2017,Foods,0.9270332957562859,0.28699310875993134,176.0,31.0,207.0,21
Tikal,Ancient towns,2017,Scenery,0.9864810084877362,0.30539706896671936,188.0,33.0,221.0,9
Tikal,Ancient towns,2017,Services,0.8900826878226461,0.27555385421536466,169.0,30.0,199.0,7
Tikal,Ancient towns,2018,Atmospheres,0.919793866413963,0.284751909504077,175.0,31.0,206.0,6
