Category,Word,Frequency,Sentiment,Month
Ancient_towns,timeless,34,0.6,2020-01
Ancient_towns,timeless,34,0.6,2020-01
Ancient_towns,timeless,42,-0.39,2020-02
Ancient_towns,timeless,38,-0.39,2020-02
Ancient_towns,timeless,40,-0.22,2020-03
Ancient_towns,timeless,40,-0.22,2020-03
Ancient_towns,timeless,34,-0.05,2020-04
Ancient_towns,timeless,33,-0.05,2020-04
Ancient_towns,timeless,39,-0.91,2020-05
Ancient_towns,timeless,41,-0.91,2020-05
Ancient_towns,timeless,40,-0.02,2020-06
Ancient_towns,timeless,37,-0.02,2020-06
Ancient_towns,timeless,43,-0.6,2020-07
Ancient_towns,timeless,40,-0.6,2020-07
Ancient_towns,timeless,28,-0.88,2020-08
Ancient_towns,timeless,37,-0.88,2020-08
Ancient_towns,timeless,34,0.76,2020-09
Ancient_towns,timeless,33,0.76,2020-09
Ancient_towns,timeless,34,-0.66,2020-10
Ancient_towns,timeless,35,-0.66,2020-10
Ancient_towns,timeless,42,0.33,2020-11
Ancient_towns,timeless,47,0.33,2020-11
Ancient_towns,timeless,37,0.61,2020-12
Ancient_towns,timeless,31,0.61,2020-12
Ancient_towns,cobblestone,29,0.17,2020-01
Ancient_towns,cobblestone,39,0.72,2020-02
Ancient_towns,cobblestone,35,0.37,2020-03
Ancient_towns,cobblestone,36,-0.23,2020-04
Ancient_towns,cobblestone,43,-0.82,2020-05
Ancient_towns,cobblestone,45,-0.46,2020-06
Ancient_towns,cobblestone,32,0.91,2020-07
Ancient_towns,cobblestone,31,-0.88,2020-08
Ancient_towns,cobblestone,43,0.01,2020-09
Ancient_towns,cobblestone,35,0.06,2020-10
Ancient_towns,cobblestone,25,0.38,2020-11
Ancient_towns,cobblestone,31,0.09,2020-12
Ancient_towns,historic_center,42,0.55,2020-01
Ancient_towns,historic_center,39,0.55,2020-01
Ancient_towns,historic_center,48,-0.9,2020-02
Ancient_towns,historic_center,40,-0.9,2020-02
Ancient_towns,historic_center,41,-0.04,2020-03
Ancient_towns,historic_center,41,-0.04,2020-03
Ancient_towns,historic_center,27,-0.1,2020-04
Ancient_towns,historic_center,29,-0.1,2020-04
Ancient_towns,historic_center,40,0.85,2020-05
Ancient_towns,historic_center,35,0.85,2020-05
Ancient_towns,historic_center,33,-0.11,2020-06
Ancient_towns,historic_center,41,-0.11,2020-06
Ancient_towns,historic_center,33,-0.43,2020-07
Ancient_towns,historic_center,33,-0.43,2020-07
Ancient_towns,historic_center,31,0.3,2020-08
Ancient_towns,historic_center,37,0.3,2020-08
Ancient_towns,historic_center,32,-0.06,2020-09
Ancient_towns,historic_center,35,-0.06,2020-09
Ancient_towns,historic_center,27,-0.93,2020-10
Ancient_towns,historic_center,33,-0.93,2020-10
Ancient_towns,historic_center,45,-0.67,2020-11
Ancient_towns,historic_center,39,-0.67,2020-11
Ancient_towns,historic_center,25,-0.36,2020-12
Ancient_towns,historic_center,35,-0.36,2020-12
Ancient_towns,old_town,27,-0.74,2020-01
Ancient_towns,old_town,26,-0.78,2020-02
Ancient_towns,old_town,43,0.01,2020-03
Ancient_towns,old_town,23,-0.13,2020-04
Ancient_towns,old_town,30,0.99,2020-05
Ancient_towns,old_town,26,0.43,2020-06
Ancient_towns,old_town,48,-0.31,2020-07
Ancient_towns,old_town,30,0.12,2020-08
Ancient_towns,old_town,34,0.08,2020-09
Ancient_towns,old_town,31,-0.21,2020-10
Ancient_towns,old_town,37,0.75,2020-11
Ancient_towns,old_town,31,-0.02,2020-12
Ancient_towns,tradition,35,-0.23,2020-01
Ancient_towns,tradition,36,0.56,2020-02
Ancient_towns,tradition,29,-0.47,2020-03
Ancient_towns,tradition,42,0.61,2020-04
Ancient_towns,tradition,20,0.17,2020-05
Ancient_towns,tradition,38,-0.56,2020-06
Ancient_towns,tradition,26,0.81,2020-07
Ancient_towns,tradition,21,-0.51,2020-08
Ancient_towns,tradition,36,-0.12,2020-09
Ancient_towns,tradition,31,0.56,2020-10
Ancient_towns,tradition,23,-0.16,2020-11
Ancient_towns,tradition,40,-0.84,2020-12
Ancient_towns,heritage_site,29,-0.26,2020-01
Ancient_towns,heritage_site,32,-0.79,2020-02
Ancient_towns,heritage_site,22,-0.05,2020-03
Ancient_towns,heritage_site,38,-0.18,2020-04
Ancient_towns,heritage_site,32,-0.52,2020-05
Ancient_towns,heritage_site,34,-0.01,2020-06
Ancient_towns,heritage_site,46,0.22,2020-07
Ancient_towns,heritage_site,34,0.13,2020-08
Ancient_towns,heritage_site,35,0.38,2020-09
Ancient_towns,heritage_site,37,0.37,2020-10
Ancient_towns,heritage_site,38,-0.08,2020-11
Ancient_towns,heritage_site,27,-0.68,2020-12
Ancient_towns,preserved,32,-0.52,2020-01
Ancient_towns,preserved,21,-0.86,2020-02
Ancient_towns,preserved,40,0.37,2020-03
Ancient_towns,preserved,27,-0.7,2020-04
Ancient_towns,preserved,34,0.76,2020-05
Ancient_towns,preserved,26,-0.79,2020-06
Ancient_towns,preserved,30,0.33,2020-07
Ancient_towns,preserved,22,-0.97,2020-08
Ancient_towns,preserved,36,-0.52,2020-09
Ancient_towns,preserved,41,0.03,2020-10
Ancient_towns,preserved,35,-0.11,2020-11
Ancient_towns,preserved,24,0.86,2020-12
Ancient_towns,ruins,36,0.59,2020-01
Ancient_towns,ruins,36,-0.4,2020-02
Ancient_towns,ruins,33,0.38,2020-03
Ancient_towns,ruins,31,0.43,2020-04
Ancient_towns,ruins,36,0.05,2020-05
Ancient_towns,ruins,46,0.49,2020-06
Ancient_towns,ruins,37,-0.05,2020-07
Ancient_towns,ruins,32,0.91,2020-08
Ancient_towns,ruins,40,-0.41,2020-09
Ancient_towns,ruins,32,0.95,2020-10
Ancient_towns,ruins,39,-0.86,2020-11
Ancient_towns,ruins,47,-0.99,2020-12
Ancient_towns,archaeological,18,-0.05,2020-01
Ancient_towns,archaeological,16,0.13,2020-02
Ancient_towns,archaeological,18,0.61,2020-03
Ancient_towns,archaeological,28,0.85,2020-04
Ancient_towns,archaeological,21,0.39,2020-05
Ancient_towns,archaeological,39,-0.43,2020-06
Ancient_towns,archaeological,38,-0.28,2020-07
Ancient_towns,archaeological,30,-0.27,2020-08
Ancient_towns,archaeological,40,0.73,2020-09
Ancient_towns,archaeological,36,-0.43,2020-10
Ancient_towns,archaeological,31,-0.81,2020-11
Ancient_towns,archaeological,27,-0.11,2020-12
Ancient_towns,historical,47,0.03,2020-01
Ancient_towns,historical,40,0.03,2020-01
Ancient_towns,historical,46,-0.32,2020-02
Ancient_towns,historical,54,-0.32,2020-02
Ancient_towns,historical,43,0.44,2020-03
Ancient_towns,historical,38,0.44,2020-03
Ancient_towns,historical,30,0.31,2020-04
Ancient_towns,historical,26,0.31,2020-04
Ancient_towns,historical,35,0.4,2020-05
Ancient_towns,historical,33,0.4,2020-05
Ancient_towns,historical,33,-0.31,2020-06
Ancient_towns,historical,37,-0.31,2020-06
Ancient_towns,historical,38,0.86,2020-07
Ancient_towns,historical,42,0.86,2020-07
Ancient_towns,historical,32,0.98,2020-08
Ancient_towns,historical,39,0.98,2020-08
Ancient_towns,historical,36,-0.05,2020-09
Ancient_towns,historical,37,-0.05,2020-09
Ancient_towns,historical,44,-0.92,2020-10
Ancient_towns,historical,48,-0.92,2020-10
Ancient_towns,historical,55,-0.9,2020-11
Ancient_towns,historical,45,-0.9,2020-11
Ancient_towns,historical,32,0.97,2020-12
Ancient_towns,historical,31,0.97,2020-12
Ancient_towns,cultural_heritage,36,-0.37,2020-01
Ancient_towns,cultural_heritage,40,-0.41,2020-02
Ancient_towns,cultural_heritage,33,0.41,2020-03
Ancient_towns,cultural_heritage,34,-0.31,2020-04
Ancient_towns,cultural_heritage,38,0.38,2020-05
Ancient_towns,cultural_heritage,33,0.45,2020-06
Ancient_towns,cultural_heritage,29,0.49,2020-07
Ancient_towns,cultural_heritage,33,-0.58,2020-08
Ancient_towns,cultural_heritage,46,0.5,2020-09
Ancient_towns,cultural_heritage,31,-0.79,2020-10
Ancient_towns,cultural_heritage,47,0.5,2020-11
Ancient_towns,cultural_heritage,21,0.59,2020-12
Ancient_towns,fortification,29,0.6,2020-01
Ancient_towns,fortification,26,0.31,2020-02
Ancient_towns,fortification,29,-0.66,2020-03
Ancient_towns,fortification,19,0.03,2020-04
Ancient_towns,fortification,31,0.05,2020-05
Ancient_towns,fortification,38,-0.72,2020-06
Ancient_towns,fortification,38,-1.0,2020-07
Ancient_towns,fortification,35,-0.57,2020-08
Ancient_towns,fortification,38,0.83,2020-09
Ancient_towns,fortification,38,0.87,2020-10
Ancient_towns,fortification,34,-0.73,2020-11
Ancient_towns,fortification,23,0.82,2020-12
Ancient_towns,settlement,34,0.06,2020-01
Ancient_towns,settlement,33,0.1,2020-02
Ancient_towns,settlement,16,-0.03,2020-03
Ancient_towns,settlement,34,-0.03,2020-04
Ancient_towns,settlement,26,-0.92,2020-05
Ancient_towns,settlement,38,-0.25,2020-06
Ancient_towns,settlement,38,-0.07,2020-07
Ancient_towns,settlement,11,0.66,2020-08
Ancient_towns,settlement,32,0.23,2020-09
Ancient_towns,settlement,17,-0.48,2020-10
Ancient_towns,settlement,16,-0.08,2020-11
Ancient_towns,settlement,21,-0.47,2020-12
Ecological_sites,wildlife,90,0.96,2020-01
Ecological_sites,wildlife,91,0.96,2020-01
Ecological_sites,wildlife,88,0.96,2020-01
Ecological_sites,wildlife,95,0.96,2020-01
Ecological_sites,wildlife,91,-0.18,2020-02
Ecological_sites,wildlife,83,-0.18,2020-02
Ecological_sites,wildlife,85,-0.18,2020-02
Ecological_sites,wildlife,86,-0.18,2020-02
Ecological_sites,wildlife,72,0.93,2020-03
Ecological_sites,wildlife,76,0.93,2020-03
Ecological_sites,wildlife,69,0.93,2020-03
Ecological_sites,wildlife,66,0.93,2020-03
Ecological_sites,wildlife,79,-0.19,2020-04
Ecological_sites,wildlife,79,-0.19,2020-04
Ecological_sites,wildlife,82,-0.19,2020-04
Ecological_sites,wildlife,84,-0.19,2020-04
Ecological_sites,wildlife,90,0.34,2020-05
Ecological_sites,wildlife,87,0.34,2020-05
Ecological_sites,wildlife,87,0.34,2020-05
Ecological_sites,wildlife,91,0.34,2020-05
Ecological_sites,wildlife,76,-0.99,2020-06
Ecological_sites,wildlife,72,-0.99,2020-06
Ecological_sites,wildlife,76,-0.99,2020-06
Ecological_sites,wildlife,76,-0.99,2020-06
Ecological_sites,wildlife,74,0.98,2020-07
Ecological_sites,wildlife,79,0.98,2020-07
Ecological_sites,wildlife,78,0.98,2020-07
Ecological_sites,wildlife,72,0.98,2020-07
Ecological_sites,wildlife,78,-0.38,2020-08
Ecological_sites,wildlife,84,-0.38,2020-08
Ecological_sites,wildlife,82,-0.38,2020-08
Ecological_sites,wildlife,80,-0.38,2020-08
Ecological_sites,wildlife,75,0.27,2020-09
Ecological_sites,wildlife,73,0.27,2020-09
Ecological_sites,wildlife,72,0.27,2020-09
Ecological_sites,wildlife,69,0.27,2020-09
Ecological_sites,wildlife,81,0.12,2020-10
Ecological_sites,wildlife,84,0.12,2020-10
Ecological_sites,wildlife,78,0.12,2020-10
Ecological_sites,wildlife,82,0.12,2020-10
Ecological_sites,wildlife,86,-0.38,2020-11
Ecological_sites,wildlife,84,-0.38,2020-11
Ecological_sites,wildlife,79,-0.38,2020-11
Ecological_sites,wildlife,82,-0.38,2020-11
Ecological_sites,wildlife,69,-0.24,2020-12
Ecological_sites,wildlife,78,-0.24,2020-12
Ecological_sites,wildlife,72,-0.24,2020-12
Ecological_sites,wildlife,71,-0.24,2020-12
Ecological_sites,nature,81,-0.22,2020-01
Ecological_sites,nature,77,-0.22,2020-01
Ecological_sites,nature,80,-0.22,2020-01
Ecological_sites,nature,86,0.89,2020-02
Ecological_sites,nature,80,0.89,2020-02
Ecological_sites,nature,81,0.89,2020-02
Ecological_sites,nature,66,-0.69,2020-03
Ecological_sites,nature,62,-0.69,2020-03
Ecological_sites,nature,67,-0.69,2020-03
Ecological_sites,nature,79,-0.49,2020-04
Ecological_sites,nature,81,-0.49,2020-04
Ecological_sites,nature,82,-0.49,2020-04
Ecological_sites,nature,81,0.91,2020-05
Ecological_sites,nature,76,0.91,2020-05
Ecological_sites,nature,71,0.91,2020-05
Ecological_sites,nature,87,0.37,2020-06
Ecological_sites,nature,83,0.37,2020-06
Ecological_sites,nature,82,0.37,2020-06
Ecological_sites,nature,73,0.02,2020-07
Ecological_sites,nature,63,0.02,2020-07
Ecological_sites,nature,64,0.02,2020-07
Ecological_sites,nature,72,-0.07,2020-08
Ecological_sites,nature,72,-0.07,2020-08
Ecological_sites,nature,78,-0.07,2020-08
Ecological_sites,nature,79,-0.68,2020-09
Ecological_sites,nature,87,-0.68,2020-09
Ecological_sites,nature,87,-0.68,2020-09
Ecological_sites,nature,79,-0.33,2020-10
Ecological_sites,nature,76,-0.33,2020-10
Ecological_sites,nature,81,-0.33,2020-10
Ecological_sites,nature,76,-0.5,2020-11
Ecological_sites,nature,85,-0.5,2020-11
Ecological_sites,nature,85,-0.5,2020-11
Ecological_sites,nature,82,0.93,2020-12
Ecological_sites,nature,79,0.93,2020-12
Ecological_sites,nature,77,0.93,2020-12
Ecological_sites,ecosystem,71,0.69,2020-01
Ecological_sites,ecosystem,68,0.69,2020-01
Ecological_sites,ecosystem,67,0.69,2020-01
Ecological_sites,ecosystem,70,0.94,2020-02
Ecological_sites,ecosystem,66,0.94,2020-02
Ecological_sites,ecosystem,62,0.94,2020-02
Ecological_sites,ecosystem,60,0.27,2020-03
Ecological_sites,ecosystem,55,0.27,2020-03
Ecological_sites,ecosystem,62,0.27,2020-03
Ecological_sites,ecosystem,62,0.89,2020-04
Ecological_sites,ecosystem,68,0.89,2020-04
Ecological_sites,ecosystem,63,0.89,2020-04
Ecological_sites,ecosystem,77,-0.89,2020-05
Ecological_sites,ecosystem,75,-0.89,2020-05
Ecological_sites,ecosystem,71,-0.89,2020-05
Ecological_sites,ecosystem,83,-0.57,2020-06
Ecological_sites,ecosystem,83,-0.57,2020-06
Ecological_sites,ecosystem,81,-0.57,2020-06
Ecological_sites,ecosystem,73,-0.61,2020-07
Ecological_sites,ecosystem,75,-0.61,2020-07
Ecological_sites,ecosystem,67,-0.61,2020-07
Ecological_sites,ecosystem,71,-0.43,2020-08
Ecological_sites,ecosystem,70,-0.43,2020-08
Ecological_sites,ecosystem,65,-0.43,2020-08
Ecological_sites,ecosystem,77,-0.86,2020-09
Ecological_sites,ecosystem,69,-0.86,2020-09
Ecological_sites,ecosystem,77,-0.86,2020-09
Ecological_sites,ecosystem,74,-0.1,2020-10
Ecological_sites,ecosystem,82,-0.1,2020-10
Ecological_sites,ecosystem,78,-0.1,2020-10
Ecological_sites,ecosystem,82,0.82,2020-11
Ecological_sites,ecosystem,80,0.82,2020-11
Ecological_sites,ecosystem,74,0.82,2020-11
Ecological_sites,ecosystem,75,0.91,2020-12
Ecological_sites,ecosystem,71,0.91,2020-12
Ecological_sites,ecosystem,74,0.91,2020-12
Ecological_sites,biodiversity,72,0.21,2020-01
Ecological_sites,biodiversity,80,0.21,2020-01
Ecological_sites,biodiversity,78,0.21,2020-01
Ecological_sites,biodiversity,71,-0.54,2020-02
Ecological_sites,biodiversity,71,-0.54,2020-02
Ecological_sites,biodiversity,78,-0.54,2020-02
Ecological_sites,biodiversity,65,0.47,2020-03
Ecological_sites,biodiversity,64,0.47,2020-03
Ecological_sites,biodiversity,72,0.47,2020-03
Ecological_sites,biodiversity,59,0.4,2020-04
Ecological_sites,biodiversity,59,0.4,2020-04
Ecological_sites,biodiversity,63,0.4,2020-04
Ecological_sites,biodiversity,56,-0.9,2020-05
Ecological_sites,biodiversity,58,-0.9,2020-05
Ecological_sites,biodiversity,61,-0.9,2020-05
Ecological_sites,biodiversity,66,0.41,2020-06
Ecological_sites,biodiversity,64,0.41,2020-06
Ecological_sites,biodiversity,64,0.41,2020-06
Ecological_sites,biodiversity,55,-0.45,2020-07
Ecological_sites,biodiversity,57,-0.45,2020-07
Ecological_sites,biodiversity,63,-0.45,2020-07
Ecological_sites,biodiversity,61,-0.59,2020-08
Ecological_sites,biodiversity,53,-0.59,2020-08
Ecological_sites,biodiversity,60,-0.59,2020-08
Ecological_sites,biodiversity,57,0.9,2020-09
Ecological_sites,biodiversity,62,0.9,2020-09
Ecological_sites,biodiversity,53,0.9,2020-09
Ecological_sites,biodiversity,76,-0.04,2020-10
Ecological_sites,biodiversity,77,-0.04,2020-10
Ecological_sites,biodiversity,78,-0.04,2020-10
Ecological_sites,biodiversity,67,-0.67,2020-11
Ecological_sites,biodiversity,60,-0.67,2020-11
Ecological_sites,biodiversity,64,-0.67,2020-11
Ecological_sites,biodiversity,73,0.64,2020-12
Ecological_sites,biodiversity,67,0.64,2020-12
Ecological_sites,biodiversity,66,0.64,2020-12
Ecological_sites,conservation,54,0.1,2020-01
Ecological_sites,conservation,53,0.1,2020-01
Ecological_sites,conservation,47,0.1,2020-01
Ecological_sites,conservation,63,-0.44,2020-02
Ecological_sites,conservation,64,-0.44,2020-02
Ecological_sites,conservation,61,-0.44,2020-02
Ecological_sites,conservation,51,-0.45,2020-03
Ecological_sites,conservation,45,-0.45,2020-03
Ecological_sites,conservation,48,-0.45,2020-03
Ecological_sites,conservation,58,-0.55,2020-04
Ecological_sites,conservation,62,-0.55,2020-04
Ecological_sites,conservation,55,-0.55,2020-04
Ecological_sites,conservation,67,0.09,2020-05
Ecological_sites,conservation,61,0.09,2020-05
Ecological_sites,conservation,64,0.09,2020-05
Ecological_sites,conservation,60,0.13,2020-06
Ecological_sites,conservation,63,0.13,2020-06
Ecological_sites,conservation,64,0.13,2020-06
Ecological_sites,conservation,61,0.07,2020-07
Ecological_sites,conservation,58,0.07,2020-07
Ecological_sites,conservation,60,0.07,2020-07
Ecological_sites,conservation,61,0.48,2020-08
Ecological_sites,conservation,51,0.48,2020-08
Ecological_sites,conservation,53,0.48,2020-08
Ecological_sites,conservation,63,-0.16,2020-09
Ecological_sites,conservation,62,-0.16,2020-09
Ecological_sites,conservation,62,-0.16,2020-09
Ecological_sites,conservation,65,-0.89,2020-10
Ecological_sites,conservation,66,-0.89,2020-10
Ecological_sites,conservation,64,-0.89,2020-10
Ecological_sites,conservation,60,0.5,2020-11
Ecological_sites,conservation,62,0.5,2020-11
Ecological_sites,conservation,69,0.5,2020-11
Ecological_sites,conservation,63,0.96,2020-12
Ecological_sites,conservation,63,0.96,2020-12
Ecological_sites,conservation,61,0.96,2020-12
Ecological_sites,habitat,44,-0.71,2020-01
Ecological_sites,habitat,51,-0.71,2020-01
Ecological_sites,habitat,65,-0.18,2020-02
Ecological_sites,habitat,62,-0.18,2020-02
Ecological_sites,habitat,62,0.41,2020-03
Ecological_sites,habitat,54,0.41,2020-03
Ecological_sites,habitat,63,-0.58,2020-04
Ecological_sites,habitat,69,-0.58,2020-04
Ecological_sites,habitat,59,-0.02,2020-05
Ecological_sites,habitat,54,-0.02,2020-05
Ecological_sites,habitat,60,-0.12,2020-06
Ecological_sites,habitat,62,-0.12,2020-06
Ecological_sites,habitat,69,-0.59,2020-07
Ecological_sites,habitat,69,-0.59,2020-07
Ecological_sites,habitat,52,0.93,2020-08
Ecological_sites,habitat,61,0.93,2020-08
Ecological_sites,habitat,59,0.96,2020-09
Ecological_sites,habitat,58,0.96,2020-09
Ecological_sites,habitat,55,0.08,2020-10
Ecological_sites,habitat,62,0.08,2020-10
Ecological_sites,habitat,70,-0.31,2020-11
Ecological_sites,habitat,62,-0.31,2020-11
Ecological_sites,habitat,61,0.75,2020-12
Ecological_sites,habitat,57,0.75,2020-12
Ecological_sites,species,52,0.78,2020-01
Ecological_sites,species,59,0.78,2020-01
Ecological_sites,species,55,0.2,2020-02
Ecological_sites,species,54,0.2,2020-02
Ecological_sites,species,46,0.17,2020-03
Ecological_sites,species,42,0.17,2020-03
Ecological_sites,species,48,0.28,2020-04
Ecological_sites,species,43,0.28,2020-04
Ecological_sites,species,53,-0.04,2020-05
Ecological_sites,species,53,-0.04,2020-05
Ecological_sites,species,46,-0.89,2020-06
Ecological_sites,species,45,-0.89,2020-06
Ecological_sites,species,52,-0.03,2020-07
Ecological_sites,species,49,-0.03,2020-07
Ecological_sites,species,62,-0.74,2020-08
Ecological_sites,species,69,-0.74,2020-08
Ecological_sites,species,50,0.49,2020-09
Ecological_sites,species,50,0.49,2020-09
Ecological_sites,species,51,-0.78,2020-10
Ecological_sites,species,49,-0.78,2020-10
Ecological_sites,species,68,0.86,2020-11
Ecological_sites,species,64,0.86,2020-11
Ecological_sites,species,41,0.81,2020-12
Ecological_sites,species,48,0.81,2020-12
Ecological_sites,natural,57,-0.29,2020-01
Ecological_sites,natural,60,-0.29,2020-01
Ecological_sites,natural,58,-0.35,2020-02
Ecological_sites,natural,61,-0.35,2020-02
Ecological_sites,natural,49,0.46,2020-03
Ecological_sites,natural,46,0.46,2020-03
Ecological_sites,natural,62,0.79,2020-04
Ecological_sites,natural,63,0.79,2020-04
Ecological_sites,natural,37,-0.88,2020-05
Ecological_sites,natural,41,-0.88,2020-05
Ecological_sites,natural,55,-0.56,2020-06
Ecological_sites,natural,62,-0.56,2020-06
Ecological_sites,natural,53,-0.5,2020-07
Ecological_sites,natural,51,-0.5,2020-07
Ecological_sites,natural,59,0.66,2020-08
Ecological_sites,natural,59,0.66,2020-08
Ecological_sites,natural,62,-0.73,2020-09
Ecological_sites,natural,60,-0.73,2020-09
Ecological_sites,natural,54,0.71,2020-10
Ecological_sites,natural,60,0.71,2020-10
Ecological_sites,natural,45,-0.07,2020-11
Ecological_sites,natural,54,-0.07,2020-11
Ecological_sites,natural,54,0.36,2020-12
Ecological_sites,natural,50,0.36,2020-12
Ecological_sites,preservation,62,0.78,2020-01
Ecological_sites,preservation,56,0.78,2020-01
Ecological_sites,preservation,58,-0.2,2020-02
Ecological_sites,preservation,61,-0.2,2020-02
Ecological_sites,preservation,51,-0.59,2020-03
Ecological_sites,preservation,58,-0.59,2020-03
Ecological_sites,preservation,43,0.81,2020-04
Ecological_sites,preservation,39,0.81,2020-04
Ecological_sites,preservation,44,0.43,2020-05
Ecological_sites,preservation,39,0.43,2020-05
Ecological_sites,preservation,42,0.37,2020-06
Ecological_sites,preservation,38,0.37,2020-06
Ecological_sites,preservation,39,0.13,2020-07
Ecological_sites,preservation,38,0.13,2020-07
Ecological_sites,preservation,40,-0.76,2020-08
Ecological_sites,preservation,44,-0.76,2020-08
Ecological_sites,preservation,51,0.62,2020-09
Ecological_sites,preservation,47,0.62,2020-09
Ecological_sites,preservation,47,-0.33,2020-10
Ecological_sites,preservation,45,-0.33,2020-10
Ecological_sites,preservation,48,-0.24,2020-11
Ecological_sites,preservation,45,-0.24,2020-11
Ecological_sites,preservation,38,0.65,2020-12
Ecological_sites,preservation,37,0.65,2020-12
Ecological_sites,environment,45,-0.91,2020-01
Ecological_sites,environment,49,-0.91,2020-01
Ecological_sites,environment,46,-0.82,2020-02
Ecological_sites,environment,47,-0.82,2020-02
Ecological_sites,environment,50,-0.65,2020-03
Ecological_sites,environment,47,-0.65,2020-03
Ecological_sites,environment,35,-0.28,2020-04
Ecological_sites,environment,39,-0.28,2020-04
Ecological_sites,environment,57,-0.0,2020-05
Ecological_sites,environment,56,-0.0,2020-05
Ecological_sites,environment,49,-0.36,2020-06
Ecological_sites,environment,57,-0.36,2020-06
Ecological_sites,environment,40,-0.84,2020-07
Ecological_sites,environment,39,-0.84,2020-07
Ecological_sites,environment,44,-0.48,2020-08
Ecological_sites,environment,43,-0.48,2020-08
Ecological_sites,environment,39,-0.94,2020-09
Ecological_sites,environment,46,-0.94,2020-09
Ecological_sites,environment,50,0.77,2020-10
Ecological_sites,environment,48,0.77,2020-10
Ecological_sites,environment,48,0.63,2020-11
Ecological_sites,environment,41,0.63,2020-11
Ecological_sites,environment,44,0.18,2020-12
Ecological_sites,environment,37,0.18,2020-12
Ecological_sites,wilderness,47,0.54,2020-01
Ecological_sites,wilderness,50,0.54,2020-01
Ecological_sites,wilderness,40,0.86,2020-02
Ecological_sites,wilderness,42,0.86,2020-02
Ecological_sites,wilderness,52,-0.99,2020-03
Ecological_sites,wilderness,51,-0.99,2020-03
Ecological_sites,wilderness,44,-0.49,2020-04
Ecological_sites,wilderness,42,-0.49,2020-04
Ecological_sites,wilderness,53,-0.74,2020-05
Ecological_sites,wilderness,47,-0.74,2020-05
Ecological_sites,wilderness,34,0.16,2020-06
Ecological_sites,wilderness,39,0.16,2020-06
Ecological_sites,wilderness,55,0.55,2020-07
Ecological_sites,wilderness,55,0.55,2020-07
Ecological_sites,wilderness,41,-0.85,2020-08
Ecological_sites,wilderness,41,-0.85,2020-08
Ecological_sites,wilderness,51,0.75,2020-09
Ecological_sites,wilderness,47,0.75,2020-09
Ecological_sites,wilderness,41,-0.3,2020-10
Ecological_sites,wilderness,35,-0.3,2020-10
Ecological_sites,wilderness,50,-0.31,2020-11
Ecological_sites,wilderness,48,-0.31,2020-11
Ecological_sites,wilderness,51,0.43,2020-12
Ecological_sites,wilderness,51,0.43,2020-12
Ecological_sites,pristine,56,-0.76,2020-01
Ecological_sites,pristine,54,-0.76,2020-01
Ecological_sites,pristine,43,0.81,2020-02
Ecological_sites,pristine,48,0.81,2020-02
Ecological_sites,pristine,34,-0.26,2020-03
Ecological_sites,pristine,30,-0.26,2020-03
Ecological_sites,pristine,33,-0.2,2020-04
Ecological_sites,pristine,36,-0.2,2020-04
Ecological_sites,pristine,43,-0.06,2020-05
Ecological_sites,pristine,45,-0.06,2020-05
Ecological_sites,pristine,44,0.9,2020-06
Ecological_sites,pristine,44,0.9,2020-06
Ecological_sites,pristine,36,0.32,2020-07
Ecological_sites,pristine,31,0.32,2020-07
Ecological_sites,pristine,37,0.15,2020-08
Ecological_sites,pristine,38,0.15,2020-08
Ecological_sites,pristine,37,0.73,2020-09
Ecological_sites,pristine,36,0.73,2020-09
Ecological_sites,pristine,37,-0.42,2020-10
Ecological_sites,pristine,42,-0.42,2020-10
Ecological_sites,pristine,38,0.76,2020-11
Ecological_sites,pristine,43,0.76,2020-11
Ecological_sites,pristine,34,-0.92,2020-12
Ecological_sites,pristine,34,-0.92,2020-12
Ecological_sites,flora,36,0.81,2020-01
Ecological_sites,flora,32,0.81,2020-01
Ecological_sites,flora,44,-0.54,2020-02
Ecological_sites,flora,48,-0.54,2020-02
Ecological_sites,flora,32,0.0,2020-03
Ecological_sites,flora,33,0.0,2020-03
Ecological_sites,flora,42,-0.4,2020-04
Ecological_sites,flora,43,-0.4,2020-04
Ecological_sites,flora,38,-0.08,2020-05
Ecological_sites,flora,32,-0.08,2020-05
Ecological_sites,flora,46,0.15,2020-06
Ecological_sites,flora,50,0.15,2020-06
Ecological_sites,flora,41,-0.51,2020-07
Ecological_sites,flora,41,-0.51,2020-07
Ecological_sites,flora,32,-0.98,2020-08
Ecological_sites,flora,29,-0.98,2020-08
Ecological_sites,flora,43,-0.49,2020-09
Ecological_sites,flora,42,-0.49,2020-09
Ecological_sites,flora,50,-0.4,2020-10
Ecological_sites,flora,52,-0.4,2020-10
Ecological_sites,flora,37,-0.65,2020-11
Ecological_sites,flora,31,-0.65,2020-11
Ecological_sites,flora,33,-0.62,2020-12
Ecological_sites,flora,35,-0.62,2020-12
Ecological_sites,fauna,47,-0.08,2020-01
Ecological_sites,fauna,48,0.08,2020-02
Ecological_sites,fauna,41,-0.64,2020-03
Ecological_sites,fauna,37,0.01,2020-04
Ecological_sites,fauna,23,0.97,2020-05
Ecological_sites,fauna,32,0.3,2020-06
Ecological_sites,fauna,46,-0.77,2020-07
Ecological_sites,fauna,38,-0.54,2020-08
Ecological_sites,fauna,41,0.28,2020-09
Ecological_sites,fauna,47,0.4,2020-10
