Location,Theme,Word,Frequency,Sentiment,Month
Louvre,Foods,famous,49,-0.02,2020-03
Louvre,Foods,famous,40,0.38,2020-04
Louvre,Foods,famous,34,-0.43,2020-05
Louvre,Foods,famous,34,0.23,2020-06
Louvre,Foods,famous,45,-0.62,2020-07
Louvre,Foods,famous,37,-0.11,2020-08
Louvre,Foods,famous,40,-0.46,2020-09
Louvre,Foods,famous,33,-0.37,2020-10
Louvre,Foods,famous,43,-0.32,2020-11
Louvre,Foods,famous,51,0.41,2020-12
Louvre,Foods,signature,41,-0.98,2020-01
Louvre,Foods,signature,42,-0.96,2020-02
Louvre,Foods,signature,28,0.32,2020-03
Louvre,Foods,signature,31,0.76,2020-04
Louvre,Foods,signature,41,-0.88,2020-05
Louvre,Foods,signature,39,0.08,2020-06
Louvre,Foods,signature,44,-0.67,2020-07
Louvre,Foods,signature,37,-0.47,2020-08
Louvre,Foods,signature,40,-0.58,2020-09
Louvre,Foods,signature,34,0.4,2020-10
Louvre,Foods,signature,31,-0.57,2020-11
Louvre,Foods,signature,40,-0.43,2020-12
Louvre,Foods,fusion,28,0.35,2020-01
Louvre,Foods,fusion,36,-0.91,2020-02
Louvre,Foods,fusion,41,-0.44,2020-03
Louvre,Foods,fusion,29,-0.18,2020-04
Louvre,Foods,fusion,29,-0.08,2020-05
Louvre,Foods,fusion,42,0.29,2020-06
Louvre,Foods,fusion,36,-0.29,2020-07
Louvre,Foods,fusion,34,0.7,2020-08
Louvre,Foods,fusion,37,0.94,2020-09
Louvre,Foods,fusion,31,0.29,2020-10
Louvre,Foods,fusion,25,0.41,2020-11
Louvre,Foods,fusion,33,-0.01,2020-12
Louvre,Foods,street_food,23,0.03,2020-01
Louvre,Foods,street_food,31,-0.24,2020-02
Louvre,Foods,street_food,28,-0.7,2020-03
Louvre,Foods,street_food,34,-0.65,2020-04
Louvre,Foods,street_food,44,-0.26,2020-05
Louvre,Foods,street_food,40,0.06,2020-06
Louvre,Foods,street_food,36,0.99,2020-07
Louvre,Foods,street_food,24,-0.17,2020-08
Louvre,Foods,street_food,39,0.67,2020-09
Louvre,Foods,street_food,30,-0.2,2020-10
Louvre,Foods,street_food,24,0.01,2020-11
Louvre,Foods,street_food,36,-0.16,2020-12
Louvre,Atmospheres,ambiance,56,0.44,2020-01
Louvre,Atmospheres,ambiance,60,0.44,2020-01
Louvre,Atmospheres,ambiance,66,0.44,2020-01
Louvre,Atmospheres,ambiance,49,-0.16,2020-02
Louvre,Atmospheres,ambiance,56,-0.16,2020-02
Louvre,Atmospheres,ambiance,55,-0.16,2020-02
Louvre,Atmospheres,ambiance,51,-0.53,2020-03
Louvre,Atmospheres,ambiance,53,-0.53,2020-03
Louvre,Atmospheres,ambiance,55,-0.53,2020-03
Louvre,Atmospheres,ambiance,55,0.0,2020-04
Louvre,Atmospheres,ambiance,56,0.0,2020-04
Louvre,Atmospheres,ambiance,55,0.0,2020-04
Louvre,Atmospheres,ambiance,52,0.12,2020-05
Louvre,Atmospheres,ambiance,49,0.12,2020-05
Louvre,Atmospheres,ambiance,56,0.12,2020-05
Louvre,Atmospheres,ambiance,50,-0.76,2020-06
Louvre,Atmospheres,ambiance,56,-0.76,2020-06
Louvre,Atmospheres,ambiance,60,-0.76,2020-06
Louvre,Atmospheres,ambiance,49,0.01,2020-07
Louvre,Atmospheres,ambiance,47,0.01,2020-07
Louvre,Atmospheres,ambiance,49,0.01,2020-07
Louvre,Atmospheres,ambiance,62,-0.62,2020-08
Louvre,Atmospheres,ambiance,68,-0.62,2020-08
Louvre,Atmospheres,ambiance,64,-0.62,2020-08
Louvre,Atmospheres,ambiance,66,-0.25,2020-09
Louvre,Atmospheres,ambiance,69,-0.25,2020-09
Louvre,Atmospheres,ambiance,72,-0.25,2020-09
Louvre,Atmospheres,ambiance,68,-0.5,2020-10
Louvre,Atmospheres,ambiance,68,-0.5,2020-10
Louvre,Atmospheres,ambiance,62,-0.5,2020-10
Louvre,Atmospheres,ambiance,57,0.56,2020-11
Louvre,Atmospheres,ambiance,53,0.56,2020-11
Louvre,Atmospheres,ambiance,52,0.56,2020-11
Louvre,Atmospheres,ambiance,51,0.74,2020-12
Louvre,Atmospheres,ambiance,50,0.74,2020-12
Louvre,Atmospheres,ambiance,49,0.74,2020-12
Louvre,Atmospheres,peaceful,50,0.84,2020-01
Louvre,Atmospheres,peaceful,47,0.84,2020-01
Louvre,Atmospheres,peaceful,55,0.47,2020-02
Louvre,Atmospheres,peaceful,57,0.47,2020-02
Louvre,Atmospheres,peaceful,50,-0.76,2020-03
Louvre,Atmospheres,peaceful,41,-0.76,2020-03
Louvre,Atmospheres,peaceful,61,-0.72,2020-04
Louvre,Atmospheres,peaceful,61,-0.72,2020-04
Louvre,Atmospheres,peaceful,57,0.88,2020-05
Louvre,Atmospheres,peaceful,57,0.88,2020-05
Louvre,Atmospheres,peaceful,48,0.08,2020-06
Louvre,Atmospheres,peaceful,50,0.08,2020-06
Louvre,Atmospheres,peaceful,51,0.44,2020-07
Louvre,Atmospheres,peaceful,58,0.44,2020-07
Louvre,Atmospheres,peaceful,57,-0.03,2020-08
Louvre,Atmospheres,peaceful,60,-0.03,2020-08
Louvre,Atmospheres,peaceful,45,-0.25,2020-09
Louvre,Atmospheres,peaceful,47,-0.25,2020-09
Louvre,Atmospheres,peaceful,60,-0.89,2020-10
Louvre,Atmospheres,peaceful,57,-0.89,2020-10
Louvre,Atmospheres,peaceful,45,-0.95,2020-11
Louvre,Atmospheres,peaceful,40,-0.95,2020-11
Louvre,Atmospheres,peaceful,47,0.34,2020-12
Louvre,Atmospheres,peaceful,53,0.34,2020-12
Louvre,Atmospheres,quiet,40,0.51,2020-01
Louvre,Atmospheres,quiet,37,0.51,2020-01
Louvre,Atmospheres,quiet,45,-0.06,2020-02
Louvre,Atmospheres,quiet,48,-0.06,2020-02
Louvre,Atmospheres,quiet,48,0.67,2020-03
Louvre,Atmospheres,quiet,52,0.67,2020-03
Louvre,Atmospheres,quiet,55,0.1,2020-04
Louvre,Atmospheres,quiet,50,0.1,2020-04
Louvre,Atmospheres,quiet,55,0.86,2020-05
Louvre,Atmospheres,quiet,61,0.86,2020-05
Louvre,Atmospheres,quiet,43,-0.27,2020-06
Louvre,Atmospheres,quiet,40,-0.27,2020-06
Louvre,Atmospheres,quiet,44,-0.58,2020-07
Louvre,Atmospheres,quiet,40,-0.58,2020-07
Louvre,Atmospheres,quiet,42,0.49,2020-08
Louvre,Atmospheres,quiet,41,0.49,2020-08
Louvre,Atmospheres,quiet,45,0.85,2020-09
Louvre,Atmospheres,quiet,46,0.85,2020-09
Louvre,Atmospheres,quiet,36,-0.85,2020-10
Louvre,Atmospheres,quiet,41,-0.85,2020-10
Louvre,Atmospheres,quiet,47,-0.94,2020-11
Louvre,Atmospheres,quiet,48,-0.94,2020-11
Louvre,Atmospheres,quiet,63,-0.46,2020-12
Louvre,Atmospheres,quiet,62,-0.46,2020-12
Louvre,Atmospheres,crowded,48,0.45,2020-01
Louvre,Atmospheres,crowded,42,0.45,2020-01
Louvre,Atmospheres,crowded,49,-0.93,2020-02
Louvre,Atmospheres,crowded,44,-0.93,2020-02
Louvre,Atmospheres,crowded,48,-0.03,2020-03
Louvre,Atmospheres,crowded,39,-0.03,2020-03
Louvre,Atmospheres,crowded,57,0.39,2020-04
Louvre,Atmospheres,crowded,51,0.39,2020-04
Louvre,Atmospheres,crowded,54,0.52,2020-05
Louvre,Atmospheres,crowded,53,0.52,2020-05
Louvre,Atmospheres,crowded,34,0.96,2020-06
Louvre,Atmospheres,crowded,43,0.96,2020-06
Louvre,Atmospheres,crowded,52,0.34,2020-07
Louvre,Atmospheres,crowded,57,0.34,2020-07
Louvre,Atmospheres,crowded,49,0.29,2020-08
Louvre,Atmospheres,crowded,57,0.29,2020-08
Louvre,Atmospheres,crowded,39,0.11,2020-09
Louvre,Atmospheres,crowded,43,0.11,2020-09
Louvre,Atmospheres,crowded,37,0.9,2020-10
Louvre,Atmospheres,crowded,39,0.9,2020-10
Louvre,Atmospheres,crowded,54,-0.02,2020-11
Louvre,Atmospheres,crowded,51,-0.02,2020-11
Louvre,Atmospheres,crowded,49,0.61,2020-12
Louvre,Atmospheres,crowded,50,0.61,2020-12
Louvre,Atmospheres,lively,40,-0.8,2020-01
Louvre,Atmospheres,lively,35,-0.8,2020-01
Louvre,Atmospheres,lively,56,-0.45,2020-02
Louvre,Atmospheres,lively,55,-0.45,2020-02
Louvre,Atmospheres,lively,53,-0.17,2020-03
Louvre,Atmospheres,lively,50,-0.17,2020-03
Louvre,Atmospheres,lively,53,-0.96,2020-04
Louvre,Atmospheres,lively,44,-0.96,2020-04
Louvre,Atmospheres,lively,55,-0.92,2020-05
Louvre,Atmospheres,lively,49,-0.92,2020-05
Louvre,Atmospheres,lively,57,0.28,2020-06
Louvre,Atmospheres,lively,49,0.28,2020-06
Louvre,Atmospheres,lively,35,-0.46,2020-07
Louvre,Atmospheres,lively,38,-0.46,2020-07
Louvre,Atmospheres,lively,50,0.52,2020-08
Louvre,Atmospheres,lively,52,0.52,2020-08
Louvre,Atmospheres,lively,52,-0.52,2020-09
Louvre,Atmospheres,lively,44,-0.52,2020-09
Louvre,Atmospheres,lively,47,-0.92,2020-10
Louvre,Atmospheres,lively,50,-0.92,2020-10
Louvre,Atmospheres,lively,35,-0.87,2020-11
Louvre,Atmospheres,lively,36,-0.87,2020-11
Louvre,Atmospheres,lively,57,0.87,2020-12
Louvre,Atmospheres,lively,56,0.87,2020-12
Louvre,Atmospheres,relaxing,40,-0.04,2020-01
Louvre,Atmospheres,relaxing,44,-0.04,2020-01
Louvre,Atmospheres,relaxing,44,0.07,2020-02
Louvre,Atmospheres,relaxing,46,0.07,2020-02
Louvre,Atmospheres,relaxing,54,0.09,2020-03
Louvre,Atmospheres,relaxing,54,0.09,2020-03
Louvre,Atmospheres,relaxing,41,-0.86,2020-04
Louvre,Atmospheres,relaxing,51,-0.86,2020-04
Louvre,Atmospheres,relaxing,42,0.19,2020-05
Louvre,Atmospheres,relaxing,38,0.19,2020-05
Louvre,Atmospheres,relaxing,49,0.81,2020-06
Louvre,Atmospheres,relaxing,50,0.81,2020-06
Louvre,Atmospheres,relaxing,28,0.65,2020-07
Louvre,Atmospheres,relaxing,36,0.65,2020-07
Louvre,Atmospheres,relaxing,53,0.91,2020-08
Louvre,Atmospheres,relaxing,52,0.91,2020-08
Louvre,Atmospheres,relaxing,49,0.74,2020-09
Louvre,Atmospheres,relaxing,51,0.74,2020-09
Louvre,Atmospheres,relaxing,51,0.7,2020-10
Louvre,Atmospheres,relaxing,51,0.7,2020-10
Louvre,Atmospheres,relaxing,44,0.39,2020-11
Louvre,Atmospheres,relaxing,44,0.39,2020-11
Louvre,Atmospheres,relaxing,30,-0.01,2020-12
Louvre,Atmospheres,relaxing,37,-0.01,2020-12
Louvre,Atmospheres,cozy,50,-0.44,2020-01
Louvre,Atmospheres,cozy,44,-0.44,2020-01
Louvre,Atmospheres,cozy,52,0.65,2020-02
Louvre,Atmospheres,cozy,53,0.65,2020-02
Louvre,Atmospheres,cozy,29,-0.26,2020-03
Louvre,Atmospheres,cozy,32,-0.26,2020-03
Louvre,Atmospheres,cozy,43,-0.7,2020-04
Louvre,Atmospheres,cozy,37,-0.7,2020-04
Louvre,Atmospheres,cozy,39,0.85,2020-05
Louvre,Atmospheres,cozy,38,0.85,2020-05
Louvre,Atmospheres,cozy,48,-0.06,2020-06
Louvre,Atmospheres,cozy,45,-0.06,2020-06
Louvre,Atmospheres,cozy,45,0.41,2020-07
Louvre,Atmospheres,cozy,48,0.41,2020-07
Louvre,Atmospheres,cozy,33,-0.62,2020-08
Louvre,Atmospheres,cozy,38,-0.62,2020-08
Louvre,Atmospheres,cozy,49,-0.14,2020-09
Louvre,Atmospheres,cozy,42,-0.14,2020-09
Louvre,Atmospheres,cozy,37,0.48,2020-10
Louvre,Atmospheres,cozy,41,0.48,2020-10
Louvre,Atmospheres,cozy,43,0.42,2020-11
Louvre,Atmospheres,cozy,42,0.42,2020-11
Louvre,Atmospheres,cozy,36,-0.05,2020-12
Louvre,Atmospheres,cozy,38,-0.05,2020-12
Louvre,Atmospheres,elegant,40,0.76,2020-01
Louvre,Atmospheres,elegant,46,-0.53,2020-02
Louvre,Atmospheres,elegant,40,-0.46,2020-03
Louvre,Atmospheres,elegant,32,0.04,2020-04
Louvre,Atmospheres,elegant,27,0.08,2020-05
Louvre,Atmospheres,elegant,47,-0.69,2020-06
Louvre,Atmospheres,elegant,33,-0.2,2020-07
Louvre,Atmospheres,elegant,36,-0.45,2020-08
Louvre,Atmospheres,elegant,36,0.55,2020-09
Louvre,Atmospheres,elegant,32,-0.5,2020-10
Louvre,Atmospheres,elegant,37,-0.09,2020-11
Louvre,Atmospheres,elegant,47,0.23,2020-12
Louvre,Atmospheres,modern,40,0.21,2020-01
Louvre,Atmospheres,modern,39,-0.98,2020-02
Louvre,Atmospheres,modern,34,0.47,2020-03
Louvre,Atmospheres,modern,33,-0.88,2020-04
Louvre,Atmospheres,modern,42,-0.66,2020-05
Louvre,Atmospheres,modern,26,-0.02,2020-06
Louvre,Atmospheres,modern,34,-0.92,2020-07
Louvre,Atmospheres,modern,34,-0.67,2020-08
Louvre,Atmospheres,modern,44,-0.04,2020-09
Louvre,Atmospheres,modern,38,-0.34,2020-10
Louvre,Atmospheres,modern,25,-0.66,2020-11
Louvre,Atmospheres,modern,34,0.77,2020-12
Louvre,Atmospheres,historic,22,-0.63,2020-01
Louvre,Atmospheres,historic,29,0.91,2020-02
Louvre,Atmospheres,historic,26,0.51,2020-03
Louvre,Atmospheres,historic,23,-0.76,2020-04
Louvre,Atmospheres,historic,27,-0.16,2020-05
Louvre,Atmospheres,historic,40,-0.24,2020-06
Louvre,Atmospheres,historic,37,0.4,2020-07
Louvre,Atmospheres,historic,21,0.42,2020-08
Louvre,Atmospheres,historic,29,-0.69,2020-09
Louvre,Atmospheres,historic,41,-0.69,2020-10
Louvre,Atmospheres,historic,20,-0.3,2020-11
Louvre,Atmospheres,historic,31,0.63,2020-12
Louvre,Atmospheres,romantic,40,-0.75,2020-01
Louvre,Atmospheres,romantic,37,0.92,2020-02
Louvre,Atmospheres,romantic,22,-0.08,2020-03
Louvre,Atmospheres,romantic,23,0.5,2020-04
Louvre,Atmospheres,romantic,21,0.82,2020-05
Louvre,Atmospheres,romantic,25,-0.98,2020-06
Louvre,Atmospheres,romantic,40,0.1,2020-07
Louvre,Atmospheres,romantic,32,0.23,2020-08
Louvre,Atmospheres,romantic,31,0.29,2020-09
Louvre,Atmospheres,romantic,37,0.81,2020-10
Louvre,Atmospheres,romantic,38,-0.33,2020-11
Louvre,Atmospheres,romantic,26,0.85,2020-12
Louvre,Atmospheres,bustling,30,0.3,2020-01
Louvre,Atmospheres,bustling,34,0.67,2020-02
Louvre,Atmospheres,bustling,35,-0.98,2020-03
Louvre,Atmospheres,bustling,28,-0.53,2020-04
Louvre,Atmospheres,bustling,24,-0.55,2020-05
Louvre,Atmospheres,bustling,21,-0.74,2020-06
Louvre,Atmospheres,bustling,42,0.14,2020-07
Louvre,Atmospheres,bustling,28,-0.51,2020-08
Louvre,Atmospheres,bustling,42,0.12,2020-09
Louvre,Atmospheres,bustling,33,0.83,2020-10
Louvre,Atmospheres,bustling,27,-0.59,2020-11
Louvre,Atmospheres,bustling,27,0.2,2020-12
Louvre,Atmospheres,serene,22,0.24,2020-01
Louvre,Atmospheres,serene,36,0.97,2020-02
Louvre,Atmospheres,serene,15,0.84,2020-03
Louvre,Atmospheres,serene,35,0.17,2020-04
Louvre,Atmospheres,serene,30,0.53,2020-05
Louvre,Atmospheres,serene,20,-0.71,2020-06
Louvre,Atmospheres,serene,26,-0.3,2020-07
Louvre,Atmospheres,serene,21,0.49,2020-08
Louvre,Atmospheres,serene,15,-0.1,2020-09
Louvre,Atmospheres,serene,26,0.95,2020-10
Louvre,Atmospheres,serene,23,0.57,2020-11
Louvre,Atmospheres,serene,24,0.79,2020-12
Louvre,Atmospheres,vibrant,17,0.48,2020-01
Louvre,Atmospheres,vibrant,15,0.65,2020-02
Louvre,Atmospheres,vibrant,18,-0.97,2020-03
Louvre,Atmospheres,vibrant,25,-0.99,2020-04
Louvre,Atmospheres,vibrant,26,0.6,2020-05
Louvre,Atmospheres,vibrant,33,-0.91,2020-06
Louvre,Atmospheres,vibrant,19,0.88,2020-07
Louvre,Atmospheres,vibrant,29,-0.72,2020-08
Louvre,Atmospheres,vibrant,32,-0.15,2020-09
Louvre,Atmospheres,vibrant,24,0.49,2020-10
Louvre,Atmospheres,vibrant,15,-0.04,2020-11
Louvre,Atmospheres,vibrant,19,-0.2,2020-12
Louvre,Atmospheres,intimate,11,-0.37,2020-01
Louvre,Atmospheres,intimate,22,-0.76,2020-02
Louvre,Atmospheres,intimate,14,0.6,2020-03
Louvre,Atmospheres,intimate,31,-0.42,2020-04
Louvre,Atmospheres,intimate,25,0.6,2020-05
Louvre,Atmospheres,intimate,27,-0.94,2020-06
Louvre,Atmospheres,intimate,26,0.35,2020-07
Louvre,Atmospheres,intimate,20,0.7,2020-08
Louvre,Atmospheres,intimate,13,-0.14,2020-09
Louvre,Atmospheres,intimate,26,0.37,2020-10
Louvre,Atmospheres,intimate,27,0.84,2020-11
Louvre,Atmospheres,intimate,11,0.94,2020-12
Louvre,Atmospheres,welcoming,27,-0.38,2020-01
Louvre,Atmospheres,welcoming,21,-0.57,2020-02
Louvre,Atmospheres,welcoming,12,0.16,2020-03
Louvre,Atmospheres,welcoming,23,-0.2,2020-04
Louvre,Atmospheres,welcoming,20,-0.12,2020-05
Louvre,Atmospheres,welcoming,12,0.86,2020-06
Louvre,Atmospheres,welcoming,7,0.5,2020-07
Louvre,Atmospheres,welcoming,21,-0.14,2020-08
Louvre,Atmospheres,welcoming,18,-0.56,2020-09
Louvre,Atmospheres,welcoming,27,0.28,2020-10
Louvre,Atmospheres,welcoming,21,0.68,2020-11
Louvre,Atmospheres,welcoming,32,-0.09,2020-12
Louvre,Atmospheres,friendly,10,0.19,2020-01
Louvre,Atmospheres,friendly,19,0.05,2020-02
Louvre,Atmospheres,friendly,21,0.08,2020-03
Louvre,Atmospheres,friendly,24,-0.73,2020-04
Louvre,Atmospheres,friendly,17,-0.33,2020-05
Louvre,Atmospheres,friendly,9,-0.64,2020-06
Louvre,Atmospheres,friendly,19,-0.97,2020-07
Louvre,Atmospheres,friendly,20,0.32,2020-08
Louvre,Atmospheres,friendly,13,-0.73,2020-09
Louvre,Atmospheres,friendly,29,-0.87,2020-10
Louvre,Atmospheres,friendly,26,0.34,2020-11
Louvre,Atmospheres,friendly,12,-0.3,2020-12
Louvre,Atmospheres,warm,6,-0.68,2020-01
Louvre,Atmospheres,warm,17,0.3,2020-02
Louvre,Atmospheres,warm,10,-0.4,2020-03
Louvre,Atmospheres,warm,18,0.31,2020-04
Louvre,Atmospheres,warm,16,0.51,2020-05
Louvre,Atmospheres,warm,4,-0.02,2020-06
Louvre,Atmospheres,warm,21,-0.21,2020-07
Louvre,Atmospheres,warm,4,-0.02,2020-08
Louvre,Atmospheres,warm,12,-0.26,2020-09
Louvre,Atmospheres,warm,19,-0.76,2020-10
Louvre,Atmospheres,warm,19,-0.73,2020-11
Louvre,Atmospheres,warm,24,-0.15,2020-12
Louvre,Atmospheres,sophisticated,9,-0.24,2020-02
Louvre,Atmospheres,sophisticated,1,-0.27,2020-03
Louvre,Atmospheres,sophisticated,9,0.25,2020-04
Louvre,Atmospheres,sophisticated,19,0.47,2020-05
Louvre,Atmospheres,sophisticated,16,0.24,2020-06
Louvre,Atmospheres,sophisticated,9,0.79,2020-07
Louvre,Atmospheres,sophisticated,6,0.11,2020-08
Louvre,Atmospheres,sophisticated,17,0.89,2020-09
Louvre,Atmospheres,sophisticated,7,-0.37,2020-10
Louvre,Atmospheres,sophisticated,2,-0.33,2020-11
Louvre,Atmospheres,charming,6,-0.5,2020-02
Louvre,Atmospheres,charming,20,0.75,2020-03
Louvre,Atmospheres,charming,3,0.16,2020-04
Louvre,Atmospheres,charming,14,0.93,2020-06
Louvre,Atmospheres,charming,5,0.74,2020-08
Louvre,Atmospheres,charming,16,-0.43,2020-09
Louvre,Atmospheres,charming,12,-0.47,2020-10
Louvre,Atmospheres,charming,21,-0.12,2020-11
Louvre,Atmospheres,charming,16,-0.21,2020-12
Louvre,Atmospheres,atmosphere,50,-0.89,2020-01
Louvre,Atmospheres,atmosphere,50,-0.89,2020-01
Louvre,Atmospheres,atmosphere,39,0.39,2020-02
Louvre,Atmospheres,atmosphere,37,0.39,2020-02
Louvre,Atmospheres,atmosphere,40,0.32,2020-03
Louvre,Atmospheres,atmosphere,47,0.32,2020-03
Louvre,Atmospheres,atmosphere,47,0.43,2020-04
Louvre,Atmospheres,atmosphere,42,0.43,2020-04
Louvre,Atmospheres,atmosphere,34,0.64,2020-05
Louvre,Atmospheres,atmosphere,40,0.64,2020-05
Louvre,Atmospheres,atmosphere,51,-0.6,2020-06
Louvre,Atmospheres,atmosphere,54,-0.6,2020-06
Louvre,Atmospheres,atmosphere,43,-0.08,2020-07
Louvre,Atmospheres,atmosphere,41,-0.08,2020-07
Louvre,Atmospheres,atmosphere,44,-0.07,2020-08
Louvre,Atmospheres,atmosphere,45,-0.07,2020-08
Louvre,Atmospheres,atmosphere,31,0.33,2020-09
Louvre,Atmospheres,atmosphere,32,0.33,2020-09
Louvre,Atmospheres,atmosphere,44,0.7,2020-10
Louvre,Atmospheres,atmosphere,41,0.7,2020-10
Louvre,Atmospheres,atmosphere,50,0.85,2020-11
Louvre,Atmospheres,atmosphere,48,0.85,2020-11
Louvre,Atmospheres,atmosphere,46,0.45,2020-12
Louvre,Atmospheres,atmosphere,47,0.45,2020-12
Louvre,Atmospheres,mood,52,0.84,2020-01
Louvre,Atmospheres,mood,53,0.84,2020-01
Louvre,Atmospheres,mood,50,0.08,2020-02
Louvre,Atmospheres,mood,52,0.08,2020-02
Louvre,Atmospheres,mood,33,0.23,2020-03
Louvre,Atmospheres,mood,33,0.23,2020-03
Louvre,Atmospheres,mood,48,-0.47,2020-04
Louvre,Atmospheres,mood,39,-0.47,2020-04
Louvre,Atmospheres,mood,32,-0.16,2020-05
Louvre,Atmospheres,mood,38,-0.16,2020-05
Louvre,Atmospheres,mood,45,0.56,2020-06
Louvre,Atmospheres,mood,46,0.56,2020-06
Louvre,Atmospheres,mood,42,0.33,2020-07
Louvre,Atmospheres,mood,41,0.33,2020-07
Louvre,Atmospheres,mood,29,0.97,2020-08
Louvre,Atmospheres,mood,38,0.97,2020-08
Louvre,Atmospheres,mood,36,0.87,2020-09
Louvre,Atmospheres,mood,36,0.87,2020-09
Louvre,Atmospheres,mood,51,-0.09,2020-10
Louvre,Atmospheres,mood,43,-0.09,2020-10
Louvre,Atmospheres,mood,48,0.54,2020-11
Louvre,Atmospheres,mood,48,0.54,2020-11
Louvre,Atmospheres,mood,31,0.24,2020-12
Louvre,Atmospheres,mood,34,0.24,2020-12
Louvre,Atmospheres,vibe,31,0.35,2020-01
Louvre,Atmospheres,vibe,28,0.35,2020-01
Louvre,Atmospheres,vibe,46,0.11,2020-02
Louvre,Atmospheres,vibe,43,0.11,2020-02
Louvre,Atmospheres,vibe,39,0.05,2020-03
Louvre,Atmospheres,vibe,32,0.05,2020-03
Louvre,Atmospheres,vibe,44,-0.21,2020-04
Louvre,Atmospheres,vibe,52,-0.21,2020-04
Louvre,Atmospheres,vibe,37,0.33,2020-05
Louvre,Atmospheres,vibe,29,0.33,2020-05
Louvre,Atmospheres,vibe,46,0.29,2020-06
Louvre,Atmospheres,vibe,46,0.29,2020-06
Louvre,Atmospheres,vibe,31,0.74,2020-07
Louvre,Atmospheres,vibe,32,0.74,2020-07
Louvre,Atmospheres,vibe,32,-0.58,2020-08
Louvre,Atmospheres,vibe,41,-0.58,2020-08
Louvre,Atmospheres,vibe,36,-0.77,2020-09
Louvre,Atmospheres,vibe,31,-0.77,2020-09
Louvre,Atmospheres,vibe,33,0.09,2020-10
Louvre,Atmospheres,vibe,39,0.09,2020-10
Louvre,Atmospheres,vibe,37,0.43,2020-11
Louvre,Atmospheres,vibe,38,0.43,2020-11
Louvre,Atmospheres,vibe,51,0.94,2020-12
Louvre,Atmospheres,vibe,47,0.94,2020-12
Louvre,Atmospheres,environment,33,-0.23,2020-01
Louvre,Atmospheres,environment,38,-0.14,2020-02
Louvre,Atmospheres,environment,32,0.91,2020-03
Louvre,Atmospheres,environment,42,0.23,2020-04
Louvre,Atmospheres,environment,33,-0.31,2020-05
Louvre,Atmospheres,environment,35,-0.78,2020-06
Louvre,Atmospheres,environment,42,0.89,2020-07
Louvre,Atmospheres,environment,42,0.34,2020-08
Louvre,Atmospheres,environment,33,-0.21,2020-09
Louvre,Atmospheres,environment,28,-0.94,2020-10
Louvre,Atmospheres,environment,40,0.34,2020-11
Louvre,Atmospheres,environment,34,-0.14,2020-12
Louvre,Atmospheres,setting,27,0.65,2020-01
Louvre,Atmospheres,setting,31,0.01,2020-02
Louvre,Atmospheres,setting,34,0.22,2020-03
Louvre,Atmospheres,setting,27,0.61,2020-04
Louvre,Atmospheres,setting,37,-0.69,2020-05
Louvre,Atmospheres,setting,32,0.56,2020-06
Louvre,Atmospheres,setting,35,0.17,2020-07
Louvre,Atmospheres,setting,37,0.68,2020-08
Louvre,Atmospheres,setting,24,0.57,2020-09
Louvre,Atmospheres,setting,29,-0.18,2020-10
Louvre,Atmospheres,setting,44,0.04,2020-11
Louvre,Atmospheres,setting,28,0.06,2020-12
Louvre,Atmospheres,ambience,29,-0.56,2020-01
Louvre,Atmospheres,ambience,28,-0.23,2020-02
Louvre,Atmospheres,ambience,22,1.0,2020-03
Louvre,Atmospheres,ambience,29,0.07,2020-04
Louvre,Atmospheres,ambience,37,0.93,2020-05
Louvre,Atmospheres,ambience,29,0.43,2020-06
Louvre,Atmospheres,ambience,34,-0.76,2020-07
Louvre,Atmospheres,ambience,30,-0.35,2020-08
Louvre,Atmospheres,ambience,30,0.68,2020-09
Louvre,Atmospheres,ambience,29,0.64,2020-10
Louvre,Atmospheres,ambience,24,0.93,2020-11
Louvre,Atmospheres,ambience,34,-0.2,2020-12
Louvre,Atmospheres,character,15,-0.68,2020-01
Louvre,Atmospheres,character,27,-0.99,2020-02
Louvre,Atmospheres,character,32,0.44,2020-03
Louvre,Atmospheres,character,41,-0.15,2020-04
Louvre,Atmospheres,character,27,0.51,2020-05
Louvre,Atmospheres,character,25,-0.22,2020-06
Louvre,Atmospheres,character,30,-0.68,2020-07
Louvre,Atmospheres,character,31,0.34,2020-08
Louvre,Atmospheres,character,34,-0.95,2020-09
Louvre,Atmospheres,character,32,0.99,2020-10
Louvre,Atmospheres,character,21,-0.2,2020-11
Louvre,Atmospheres,character,42,-0.94,2020-12
Louvre,Atmospheres,energy,29,-0.67,2020-01
Louvre,Atmospheres,energy,40,-0.04,2020-02
Louvre,Atmospheres,energy,26,-0.67,2020-03
Louvre,Atmospheres,energy,21,-0.36,2020-04
Louvre,Atmospheres,energy,24,-0.11,2020-05
Louvre,Atmospheres,energy,33,-0.17,2020-06
Louvre,Atmospheres,energy,31,-0.73,2020-07
Louvre,Atmospheres,energy,16,-0.15,2020-08
Louvre,Atmospheres,energy,27,-0.71,2020-09
Louvre,Atmospheres,energy,19,0.01,2020-10
Louvre,Atmospheres,energy,33,0.38,2020-11
Louvre,Atmospheres,energy,29,-0.66,2020-12
Louvre,Atmospheres,feeling,17,0.51,2020-01
Louvre,Atmospheres,feeling,14,-0.17,2020-02
Louvre,Atmospheres,feeling,12,-0.41,2020-03
Louvre,Atmospheres,feeling,19,0.78,2020-04
